Formulation no,C_no.Prot,H_no.Prot,N_no.Prot,O_no.Prot,S_no.Prot,Aliphatic atom count.Prot,Aliphatic bond count.Prot,Aliphatic ring count.Prot,Aromatic atom count.Prot,Aromatic bond count.Prot,Aromatic ring count.Prot,Asymmetric atom count.Prot,Bond count.Prot,Carboaromatic ring count.Prot,Carbo ring count.Prot,Chain atom count.Prot,Chiral center count.Prot,Cyclomatic number.Prot,Balaban index.Prot,Dreiding energy.Prot,Fused aliphatic ring count.Prot,Fused aromatic ring count.Prot,Fused ring count.Prot,Heteroaliphatic ring count.Prot,Heteroaromatic ring count.Prot,Hetero ring count.Prot,Hyper wiener index.Prot,Largest ring size.Prot,Largest ring system size.Prot,Mass.Prot,Maximal projection area.Prot,Maximal projection radius.Prot,Length perpendicular to the max area.Prot,Minimal projection area.Prot,Minimal projection radius.Prot,Length perpendicular to the min area.Prot,Platt index.Prot,Randic index.Prot,Szeged index.Prot,Refractivity.Prot,Ring atom count.Prot,Ring bond count.Prot,Ring count.Prot,Ring count of atom.Prot,Ring system count.Prot,Rotatable bond count.Prot,Atom count.Prot,Aliphatic atom count.Prot,Aromatic atom count.Prot,Bond count.Prot,Aliphatic bond count.Prot,Aromatic bond count.Prot,Rotatable bond count.Prot,Ring count.Prot,Aliphatic ring count.Prot,Aromatic ring count.Prot,Hetero ring count.Prot,Heteroaliphatic ring count.Prot,Heteroaromatic ring count.Prot,Ring atom count.Prot,Ring bond count.Prot,Chain atom count.Prot,Chain bond count.Prot,Largest ring size.Prot,Atom count.Prot,Aliphatic atom count.Prot,Aromatic atom count.Prot,Bond count.Prot,Aliphatic bond count.Prot,Aromatic bond count.Prot,Rotatable bond count.Prot,Ring count.Prot,Aliphatic ring count.Prot,Aromatic ring count.Prot,Hetero ring count.Prot,Heteroaliphatic ring count.Prot,Heteroaromatic ring count.Prot,Ring atom count.Prot,Ring bond count.Prot,Chain atom count.Prot,Chain bond count.Prot,Largest ring size.Prot,van der Waals volume.Prot,pI.Prot,Quaternary_structure.Prot,PLGA_visc.Form_char,PLGA_Mw.Form_char,La_to_Gly.Form_char,PVA_conc_inner_phase.Form_char,PVA_conc_outer_phase.Form_char,PVA_Mw.Form_char,Inner_phase_volume.Form_char,Encaps_rate.Form_char,Block_polymer.Form_char,PLGA_conc.Form_char,PLGA_to_Placticizer.Form_char,Prod_method.Form_char,Atom count.Plasticizer,Aliphatic atom count.Plasticizer,Bond count.Plasticizer,Aliphatic bond count.Plasticizer,Rotatable bond count.Plasticizer,Ring count.Plasticizer,Aliphatic ring count.Plasticizer,Hetero ring count.Plasticizer,Heteroaliphatic ring count.Plasticizer,Ring atom count.Plasticizer,Ring bond count.Plasticizer,Chain atom count.Plasticizer,Chain bond count.Plasticizer,Smallest ring size.Plasticizer,Largest ring size.Plasticizer,Mass.Plasticizer,molecular.Plasticizer,a(xx).Plasticizer,a(yy).Plasticizer,a(zz).Plasticizer,a(yy).Plasticizer,ASA.Plasticizer,ASA+.Plasticizer,ASA-.Plasticizer,ASA_H.Plasticizer,ASA_P.Plasticizer,Polar surface area.Plasticizer,Asymmetric atom count.Plasticizer,Bond count.Plasticizer,Chiral center count.Plasticizer,Cyclomatic number.Plasticizer,Dreiding energy.Plasticizer,Fragment count.Plasticizer,Harary index.Plasticizer,Hyper wiener index.Plasticizer,Maximal projection area.Plasticizer,Maximal projection radius.Plasticizer,Minimal projection area.Plasticizer,Minimal projection radius.Plasticizer,Van der Waals surface area (3D).Plasticizer,Platt index.Plasticizer,Randic index.Plasticizer,Szeged index.Plasticizer,Wiener index.Plasticizer,Wiener polarity.Plasticizer,Stereoisomer count.Plasticizer,count.Plasticizer,Markush library size.Plasticizer,pH_0_logd.Plasticizer,pH_1_logd.Plasticizer,pH_2_logd.Plasticizer,pH_3_logd.Plasticizer,pH_4_logd.Plasticizer,pH_5_logd.Plasticizer,pH_6_logd.Plasticizer,pH_7_logd.Plasticizer,pH_8_logd.Plasticizer,pH_9_logd.Plasticizer,pH_10_logd.Plasticizer,pH_11_logd.Plasticizer,pH_12_logd.Plasticizer,pH_13_logd.Plasticizer,pH_14_logd.Plasticizer,logP.Plasticizer,bpKa1.Plasticizer,bpKa2.Plasticizer,acceptorcount.Plasticizer,donorcount.Plasticizer,pH_0_msacc.Plasticizer,pH_1_msacc.Plasticizer,pH_2_msacc.Plasticizer,pH_3_msacc.Plasticizer,pH_4_msacc.Plasticizer,pH_5_msacc.Plasticizer,pH_6_msacc.Plasticizer,pH_7_msacc.Plasticizer,pH_8_msacc.Plasticizer,pH_9_msacc.Plasticizer,pH_10_msacc.Plasticizer,pH_11_msacc.Plasticizer,pH_12_msacc.Plasticizer,pH_13_msacc.Plasticizer,pH_14_msacc.Plasticizer,pH_0_msdon.Plasticizer,pH_1_msdon.Plasticizer,pH_2_msdon.Plasticizer,pH_3_msdon.Plasticizer,pH_4_msdon.Plasticizer,pH_5_msdon.Plasticizer,pH_6_msdon.Plasticizer,pH_7_msdon.Plasticizer,pH_8_msdon.Plasticizer,pH_9_msdon.Plasticizer,pH_10_msdon.Plasticizer,pH_11_msdon.Plasticizer,pH_12_msdon.Plasticizer,pH_13_msdon.Plasticizer,pH_14_msdon.Plasticizer,Atom count.Emuls,Aliphatic atom count.Emuls,Aromatic atom count.Emuls,Bond count.Emuls,Aliphatic bond count.Emuls,Aromatic bond count.Emuls,Rotatable bond count.Emuls,Ring count.Emuls,Aliphatic ring count.Emuls,Hetero ring count.Emuls,Heteroaliphatic ring count.Emuls,Ring atom count.Emuls,Ring bond count.Emuls,Chain atom count.Emuls,Chain bond count.Emuls,Smallest ring size.Emuls,Largest ring size.Emuls,Mass.Emuls,molecular.Emuls,a(xx).Emuls,a(yy).Emuls,a(zz).Emuls,a(yy).Emuls,ASA.Emuls,ASA+.Emuls,ASA-.Emuls,ASA_H.Emuls,ASA_P.Emuls,Polar surface area.Emuls,Asymmetric atom count.Emuls,Bond count.Emuls,Chiral center count.Emuls,Cyclomatic number.Emuls,Dreiding energy.Emuls,Fragment count.Emuls,Harary index.Emuls,Hyper wiener index.Emuls,Maximal projection area.Emuls,Maximal projection radius.Emuls,Minimal projection area.Emuls,Minimal projection radius.Emuls,Van der Waals surface area (3D).Emuls,Platt index.Emuls,Randic index.Emuls,Szeged index.Emuls,Wiener index.Emuls,Wiener polarity.Emuls,Stereoisomer count.Emuls,count.Emuls,Markush library size.Emuls,pH_0_logd.Emuls,pH_1_logd.Emuls,pH_2_logd.Emuls,pH_3_logd.Emuls,pH_4_logd.Emuls,pH_5_logd.Emuls,pH_6_logd.Emuls,pH_7_logd.Emuls,pH_8_logd.Emuls,pH_9_logd.Emuls,pH_10_logd.Emuls,pH_11_logd.Emuls,pH_12_logd.Emuls,pH_13_logd.Emuls,pH_14_logd.Emuls,logP.Emuls,bpKa1.Emuls,bpKa2.Emuls,acceptorcount.Emuls,donorcount.Emuls,pH_0_msacc.Emuls,pH_1_msacc.Emuls,pH_2_msacc.Emuls,pH_3_msacc.Emuls,pH_4_msacc.Emuls,pH_5_msacc.Emuls,pH_6_msacc.Emuls,pH_7_msacc.Emuls,pH_8_msacc.Emuls,pH_9_msacc.Emuls,pH_10_msacc.Emuls,pH_11_msacc.Emuls,pH_12_msacc.Emuls,pH_13_msacc.Emuls,pH_14_msacc.Emuls,pH_0_msdon.Emuls,pH_1_msdon.Emuls,pH_2_msdon.Emuls,pH_3_msdon.Emuls,pH_4_msdon.Emuls,pH_5_msdon.Emuls,pH_6_msdon.Emuls,pH_7_msdon.Emuls,pH_8_msdon.Emuls,pH_9_msdon.Emuls,pH_10_msdon.Emuls,pH_11_msdon.Emuls,pH_12_msdon.Emuls,pH_13_msdon.Emuls,pH_14_msdon.Emuls,Mean_part_size
1,2935,4617,781,897,39,4267,4360,28,385,387,68,615,9364,49,49,4127,615,96,4685.77,1166699.675,0,4,4,28,19,47,-429981997,6,2,66446.293,4224.69,47.07,63.01,2989.68,37.805,89.41,12820,2192.24,2023526795,16750.63,525,527,96,0,94,2237,9269,4267,385,9364,4360,387,2237,96,28,68,47,28,19,525,527,4127,4220,6,9269,4267,385,9364,4360,387,2237,96,28,68,47,28,19,525,527,4127,4220,6,60273.695,5.3,2,0.63,46000,1,0,2,5000,3,45.14,1,13.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.93
2,2935,4617,781,897,39,4267,4360,28,385,387,68,615,9364,49,49,4127,615,96,4685.77,1166699.675,0,4,4,28,19,47,-429981997,6,2,66446.293,4224.69,47.07,63.01,2989.68,37.805,89.41,12820,2192.24,2023526795,16750.63,525,527,96,0,94,2237,9269,4267,385,9364,4360,387,2237,96,28,68,47,28,19,525,527,4127,4220,6,9269,4267,385,9364,4360,387,2237,96,28,68,47,28,19,525,527,4127,4220,6,60273.695,5.3,2,0.63,46000,1,0,2,5000,3,41.62,1,13.33,2,1,157,67,156,66,64,0,0,0,0,0,0,67,66,0,0,987.172,118.12,90.47,107.38,156.5,107.38,2349.7,2020.48,329.22,1974.29,375.41,234.29,0,156,0,0,135.07,1,253.89,864501,314.95,32.59,153.61,10.61,1757.82,574,66.47,50116,50116,64,1,1,1,-2.2,-2.2,-2.2,-2.2,-2.2,-2.2,-2.2,-2.2,-2.2,-2.2,-2.2,-2.2,-2.2,-2.2,-2.26,-2.2,-2.75,-2.75,23,2,23,23,23,23,23,23,23,23,23,23,23,23,23,23.02,23.14,2,2,2,2,2,2,2,2,2,2,2,2,2,1.98,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.73
3,2935,4617,781,897,39,4267,4360,28,385,387,68,615,9364,49,49,4127,615,96,4685.77,1166699.675,0,4,4,28,19,47,-429981997,6,2,66446.293,4224.69,47.07,63.01,2989.68,37.805,89.41,12820,2192.24,2023526795,16750.63,525,527,96,0,94,2237,9269,4267,385,9364,4360,387,2237,96,28,68,47,28,19,525,527,4127,4220,6,9269,4267,385,9364,4360,387,2237,96,28,68,47,28,19,525,527,4127,4220,6,60273.695,5.3,2,0.63,46000,1,0,2,5000,3,38.82,1,13.33,1,1,157,67,156,66,64,0,0,0,0,0,0,67,66,0,0,987.172,118.12,90.47,107.38,156.5,107.38,2349.7,2020.48,329.22,1974.29,375.41,234.29,0,156,0,0,135.07,1,253.89,864501,314.95,32.59,153.61,10.61,1757.82,574,66.47,50116,50116,64,1,1,1,-2.2,-2.2,-2.2,-2.2,-2.2,-2.2,-2.2,-2.2,-2.2,-2.2,-2.2,-2.2,-2.2,-2.2,-2.26,-2.2,-2.75,-2.75,23,2,23,23,23,23,23,23,23,23,23,23,23,23,23,23.02,23.14,2,2,2,2,2,2,2,2,2,2,2,2,2,1.98,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.62
4,2935,4617,781,897,39,4267,4360,28,385,387,68,615,9364,49,49,4127,615,96,4685.77,1166699.675,0,4,4,28,19,47,-429981997,6,2,66446.293,4224.69,47.07,63.01,2989.68,37.805,89.41,12820,2192.24,2023526795,16750.63,525,527,96,0,94,2237,9269,4267,385,9364,4360,387,2237,96,28,68,47,28,19,525,527,4127,4220,6,9269,4267,385,9364,4360,387,2237,96,28,68,47,28,19,525,527,4127,4220,6,60273.695,5.3,2,0.63,46000,1,0,2,5000,3,46.91,1,13.33,10,1,101,39,100,38,32,0,0,0,0,0,0,39,38,0,0,554.842,70.75,71.82,83.17,57.27,83.17,1271.8,928.88,342.93,1178.08,93.72,78.9,0,100,0,0,105.04,1,141.95,48770,189.76,13.94,120.04,11.22,1084.14,384,42.38,7096,7096,41,1,27,1,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,-6.57,-7.04,3,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.22
5,2935,4617,781,897,39,4267,4360,28,385,387,68,615,9364,49,49,4127,615,96,4685.77,1166699.675,0,4,4,28,19,47,-429981997,6,2,66446.293,4224.69,47.07,63.01,2989.68,37.805,89.41,12820,2192.24,2023526795,16750.63,525,527,96,0,94,2237,9269,4267,385,9364,4360,387,2237,96,28,68,47,28,19,525,527,4127,4220,6,9269,4267,385,9364,4360,387,2237,96,28,68,47,28,19,525,527,4127,4220,6,60273.695,5.3,2,0.63,46000,1,0,2,5000,3,30.98,1,13.33,2,1,101,39,100,38,32,0,0,0,0,0,0,39,38,0,0,554.842,70.75,71.82,83.17,57.27,83.17,1271.8,928.88,342.93,1178.08,93.72,78.9,0,100,0,0,105.04,1,141.95,48770,189.76,13.94,120.04,11.22,1084.14,384,42.38,7096,7096,41,1,27,1,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,-6.57,-7.04,3,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
6,821,1361,233,237,5,1221,1241,10,75,78,14,173,2680,11,11,1171,173,24,2680,29156.8,0,6,6,10,3,13,899761443,6,2,18448.335,1709.32,30.84,37.71,1037.57,22.61,57.2,9642,1140.37,142919896,4913.63,125,128,24,0,21,615,2657,1221,75,2680,1241,78,615,24,10,14,13,10,3,125,128,1171,1191,6,2657,1221,75,2680,1241,78,615,24,10,14,13,10,3,125,128,1171,1191,6,16911.14,4.8,1,0.3,23000,3,0,2,40500,2.5,85.3,1,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
7,2935,4617,781,897,39,4267,4360,28,385,387,68,615,9364,49,49,4127,615,96,4685.77,1166699.675,0,4,4,28,19,47,-429981997,6,2,66446.293,4224.69,47.07,63.01,2989.68,37.805,89.41,12820,2192.24,2023526795,16750.63,525,527,96,0,94,2237,9269,4267,385,9364,4360,387,2237,96,28,68,47,28,19,525,527,4127,4220,6,9269,4267,385,9364,4360,387,2237,96,28,68,47,28,19,525,527,4127,4220,6,60273.695,5.3,2,0.45,38000,1,2.5,0.5,40000,1,86.76,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5
8,2935,4617,781,897,39,4267,4360,28,385,387,68,615,9364,49,49,4127,615,96,4685.77,1166699.675,0,4,4,28,19,47,-429981997,6,2,66446.293,4224.69,47.07,63.01,2989.68,37.805,89.41,12820,2192.24,2023526795,16750.63,525,527,96,0,94,2237,9269,4267,385,9364,4360,387,2237,96,28,68,47,28,19,525,527,4127,4220,6,9269,4267,385,9364,4360,387,2237,96,28,68,47,28,19,525,527,4127,4220,6,60273.695,5.3,2,0.45,38000,1,2.5,0.5,40000,1,90.16,1,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5
9,2935,4617,781,897,39,4267,4360,28,385,387,68,615,9364,49,49,4127,615,96,4685.77,1166699.675,0,4,4,28,19,47,-429981997,6,2,66446.293,4224.69,47.07,63.01,2989.68,37.805,89.41,12820,2192.24,2023526795,16750.63,525,527,96,0,94,2237,9269,4267,385,9364,4360,387,2237,96,28,68,47,28,19,525,527,4127,4220,6,9269,4267,385,9364,4360,387,2237,96,28,68,47,28,19,525,527,4127,4220,6,60273.695,5.3,2,0.45,38000,1,2.5,0.5,40000,1,94.86,1,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5
10,270,408,73,82,7,384,393,3,48,50,9,51,851,7,7,369,51,12,851,11461.34,0,4,4,3,2,5,224033430,6,2,6213.023,702.85,21.11,29.7,486.62,15.17,41.42,2980,359.47,5369159,1624.68,63,65,12,0,10,200,840,384,48,851,393,50,200,12,3,9,5,3,2,63,65,369,378,6,840,384,48,851,393,50,200,12,3,9,5,3,2,63,65,369,378,6,5508.53,4.6,1,0.133,10000,1,1,0.3,25000,2,18,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75
